Sentence,Actual language,Predicted language
No lo supe hasta que leí el periódico.,spa,spa
Sentence,Actual language,Predicted language
Pasé las vacaciones decorando la casa.,spa,spa
Sentence,Actual language,Predicted language
Yo podría votar por Tom.,spa,eng
Sentence,Actual language,Predicted language
They said his army was not strong enough to attack.,eng,spa
Sentence,Actual language,Predicted language
I know I don't need to do that.,eng,eng
Sentence,Actual language,Predicted language
Sami searched everywhere.,eng,eng
Sentence,Actual language,Predicted language
Te veré mañana en la mañana a las nueve.,spa,eng
Sentence,Actual language,Predicted language
Sami knows he has a meeting today.,eng,spa
Sentence,Actual language,Predicted language
We have to show them that it's for real.,eng,spa
Sentence,Actual language,Predicted language
Tom lit the oven.,eng,eng
Sentence,Actual language,Predicted language
Tom said that Mary was willing to buy that for you.,eng,spa
Sentence,Actual language,Predicted language
Él es uno de los estudiantes más populares de la clase.,spa,spa
Sentence,Actual language,Predicted language
Tom gave this watch to me.,eng,spa
Sentence,Actual language,Predicted language
No es responsable por lo que hizo Tom.,spa,eng
Sentence,Actual language,Predicted language
The ship discharged its cargo in Panama.,eng,spa
Sentence,Actual language,Predicted language
Nada sospechoso ocurrió en la primera noche.,spa,eng
Sentence,Actual language,Predicted language
Mary told me she didn't do anything wrong.,eng,eng
Sentence,Actual language,Predicted language
Un mar en calma nunca ha forjado buenos marineros.,spa,spa
Sentence,Actual language,Predicted language
I thought that I'd do that.,eng,eng
Sentence,Actual language,Predicted language
¿Qué es eso que está ahí?,spa,eng
Sentence,Actual language,Predicted language
You have no business here.,eng,eng
Sentence,Actual language,Predicted language
Seamos felices.,spa,spa
Sentence,Actual language,Predicted language
I'm going to try doing that a different way next time.,eng,eng
Sentence,Actual language,Predicted language
Numerous other lawsuits are pending.,eng,eng
Sentence,Actual language,Predicted language
"La discriminación es un hecho social, no una sensación.",spa,spa
Sentence,Actual language,Predicted language
Tom no tolera a Mary.,spa,spa
Sentence,Actual language,Predicted language
No lo entendemos.,spa,spa
Sentence,Actual language,Predicted language
Me fui al extranjero para empezar una nueva vida.,spa,spa
Sentence,Actual language,Predicted language
A veces el sacrificio es necesario.,spa,spa
Sentence,Actual language,Predicted language
Tom tiene que hacer algunas compras.,spa,spa
Sentence,Actual language,Predicted language
Do you actually go to dancing class?,eng,spa
Sentence,Actual language,Predicted language
This town isn't large.,eng,eng
Sentence,Actual language,Predicted language
"I called him a few times, but he hasn't called back.",eng,spa
Sentence,Actual language,Predicted language
Tom seldom speaks French.,eng,eng
Sentence,Actual language,Predicted language
Deseo cerrar mi cuenta de ahorro.,spa,eng
Sentence,Actual language,Predicted language
Mary plays the harp.,eng,eng
Sentence,Actual language,Predicted language
¡Me he olvidado de cerrar el gas!,spa,spa
Sentence,Actual language,Predicted language
"Él bebió tres vasos de aquella agua, uno detrás de otro.",spa,eng
Sentence,Actual language,Predicted language
Todos estos estudiantes estudian inglés.,spa,spa
Sentence,Actual language,Predicted language
Dile a Tom que se presente.,spa,eng
Sentence,Actual language,Predicted language
No quería irme sin darte las gracias.,spa,spa
Sentence,Actual language,Predicted language
Sami has positive memories from that neighborhood.,eng,eng
Sentence,Actual language,Predicted language
Tenemos algo.,spa,spa
Sentence,Actual language,Predicted language
He knows precisely what he's doing.,eng,spa
Sentence,Actual language,Predicted language
Él enseñaba con paciencia.,spa,spa
Sentence,Actual language,Predicted language
Véndemelo.,spa,eng
Sentence,Actual language,Predicted language
We can help you find her.,eng,eng
Sentence,Actual language,Predicted language
Tom went into his room and closed the door.,eng,eng
Sentence,Actual language,Predicted language
¿Por qué no dices nada?,spa,spa
Sentence,Actual language,Predicted language
It might be a good idea to get some sleep.,eng,eng
Sentence,Actual language,Predicted language
You'd better go help Tom.,eng,eng
Sentence,Actual language,Predicted language
Could you please do me a favor?,eng,eng
Sentence,Actual language,Predicted language
"At one time, there was a bridge here.",eng,eng
Sentence,Actual language,Predicted language
"Ese tipo de templo influenció todo el Medio Este, principalmente Egipto.",spa,eng
Sentence,Actual language,Predicted language
It was a mistake to stay.,eng,spa
Sentence,Actual language,Predicted language
Tom should talk to his lawyer.,eng,eng
Sentence,Actual language,Predicted language
El nuevo método era todo menos ideal.,spa,spa
Sentence,Actual language,Predicted language
Una terrible cosa pasó.,spa,spa
Sentence,Actual language,Predicted language
A la mitad de mi clase le gustan los perros.,spa,eng
Sentence,Actual language,Predicted language
I can cook.,eng,spa
Sentence,Actual language,Predicted language
He's a weirdo.,eng,eng
Sentence,Actual language,Predicted language
Nunca he visto un arco iris.,spa,spa
Sentence,Actual language,Predicted language
I'm going to Australia tomorrow.,eng,eng
Sentence,Actual language,Predicted language
Esta no es la primera vez que añado una frase.,spa,spa
Sentence,Actual language,Predicted language
Layla was wearing a hijab.,eng,spa
Sentence,Actual language,Predicted language
Mary let me drive her car.,eng,eng
Sentence,Actual language,Predicted language
Brazil's population is much larger than that of other Portuguese-speaking countries.,eng,spa
Sentence,Actual language,Predicted language
Entiendo que alguien tiene que contarle a Tom lo de la muerte de Mary. ¿Tengo que ser yo?,spa,eng
Sentence,Actual language,Predicted language
Esto lleva su tiempo.,spa,eng
Sentence,Actual language,Predicted language
¿Hiciste la tarea?,spa,spa
Sentence,Actual language,Predicted language
It's not something that I can decide quickly.,eng,spa
Sentence,Actual language,Predicted language
Él divirtió a los niños haciendo magia.,spa,spa
Sentence,Actual language,Predicted language
Estás vetado de entrar a este lugar.,spa,spa
Sentence,Actual language,Predicted language
Tom knows that I hate spinach.,eng,spa
Sentence,Actual language,Predicted language
I promise I'll do that before the end of the week.,eng,spa
Sentence,Actual language,Predicted language
Tom didn't tell anyone he was planning to do that.,eng,eng
Sentence,Actual language,Predicted language
Veniste temprano.,spa,eng
Sentence,Actual language,Predicted language
I'm the French teacher at Tom's school.,eng,eng
Sentence,Actual language,Predicted language
We probably don't have enough money.,eng,eng
Sentence,Actual language,Predicted language
You should consider studying French.,eng,eng
Sentence,Actual language,Predicted language
¿Cuándo fue la última vez que vendiste un auto?,spa,eng
Sentence,Actual language,Predicted language
Él sabe cómo se usa esta arma.,spa,spa
Sentence,Actual language,Predicted language
Tom y Mary son alcohólicos.,spa,spa
Sentence,Actual language,Predicted language
Tom said Mary knew John might not be required to do that.,eng,eng
Sentence,Actual language,Predicted language
Tom may be amused by what's going on.,eng,spa
Sentence,Actual language,Predicted language
Mide el sofá. Yo creo que no va a caber en la sala.,spa,spa
Sentence,Actual language,Predicted language
Tom will give Mary the details later.,eng,eng
Sentence,Actual language,Predicted language
¿Qué es la vida sin el brillo del amor?,spa,eng
Sentence,Actual language,Predicted language
Tom and Mary explained why they did that.,eng,eng
Sentence,Actual language,Predicted language
"You're not going to wear that, are you?",eng,eng
Sentence,Actual language,Predicted language
I went to sit down where you sat this morning and I heard what you had thought.,eng,eng
Sentence,Actual language,Predicted language
Ellos me arrebataron mi libertad.,spa,eng
Sentence,Actual language,Predicted language
Me dijeron que ustedes pasaban un invierno excepcionalmente frío.,spa,eng
Sentence,Actual language,Predicted language
What size boots do you wear?,eng,eng
Sentence,Actual language,Predicted language
Nos dedicó un conmovedor solo de guitarra.,spa,spa
Sentence,Actual language,Predicted language
"Dimitri Mendeleev murió en San Petersburgo, Rusia.",spa,spa
Sentence,Actual language,Predicted language
Tom was a soldier's soldier.,eng,eng
Sentence,Actual language,Predicted language
Hay poca esperanza de que gane la elección.,spa,spa
Sentence,Actual language,Predicted language
He has a son whose name is John.,eng,spa
Sentence,Actual language,Predicted language
El ano es el orificio por el que se expele el excremento.,spa,eng
Sentence,Actual language,Predicted language
Sami felt something hit his shoulder.,eng,eng
Sentence,Actual language,Predicted language
"Reino Unido sólo tiene de unido su nombre, y aparte de Inglaterra, todos los otros miembros se han ""unido"" a la fuerza.",spa,spa
Sentence,Actual language,Predicted language
Tom wasn't able to change anything.,eng,eng
Sentence,Actual language,Predicted language
I'm teaching myself to tap dance.,eng,spa
Sentence,Actual language,Predicted language
You've cut my hair too short.,eng,eng
Sentence,Actual language,Predicted language
Esa máquina expendedora la rompió una pandilla de golfos la pasada noche.,spa,eng
Sentence,Actual language,Predicted language
La comida pronto va a estar lista.,spa,spa
Sentence,Actual language,Predicted language
Old cows eat tender grass.,eng,spa
Sentence,Actual language,Predicted language
No tengo muchas ganas de verle.,spa,eng
Sentence,Actual language,Predicted language
Tom showed his grandfather how to use the ATM.,eng,spa
Sentence,Actual language,Predicted language
Él cortó la cuerda con sus dientes.,spa,spa
Sentence,Actual language,Predicted language
Él recogió un pañuelo del suelo.,spa,spa
Sentence,Actual language,Predicted language
Mary barely touched her food.,eng,eng
Sentence,Actual language,Predicted language
No ser alto no es una desventaja.,spa,spa
Sentence,Actual language,Predicted language
I read the newspaper every morning.,eng,eng
Sentence,Actual language,Predicted language
I've made a decision.,eng,spa
Sentence,Actual language,Predicted language
I'd stay in Boston if I were you.,eng,spa
Sentence,Actual language,Predicted language
"If anybody calls, tell them I'll be back at 2:30.",eng,eng
Sentence,Actual language,Predicted language
I really wasn't planning on doing that.,eng,eng
Sentence,Actual language,Predicted language
A computer is to the brain like a bike is to the legs.,eng,spa
Sentence,Actual language,Predicted language
Él abrió las jaulas.,spa,spa
Sentence,Actual language,Predicted language
He's drying his face with a towel.,eng,eng
Sentence,Actual language,Predicted language
Seré paciente.,spa,eng
Sentence,Actual language,Predicted language
I don't understand how this could have happened.,eng,eng
Sentence,Actual language,Predicted language
No eres sino un alumno.,spa,spa
Sentence,Actual language,Predicted language
Le dimos el dinero a Mary.,spa,spa
Sentence,Actual language,Predicted language
¿Todavía funciona?,spa,spa
Sentence,Actual language,Predicted language
Your speech was splendid.,eng,spa
Sentence,Actual language,Predicted language
Tom and Mary don't remember doing what everybody says they did.,eng,spa
Sentence,Actual language,Predicted language
I already know what the theme of the radio programme will be.,eng,spa
Sentence,Actual language,Predicted language
"Lo entiendo un poco, pero no puedo hablarlo.",spa,eng
Sentence,Actual language,Predicted language
"Tom and Mary are already in Boston, aren't they?",eng,eng
Sentence,Actual language,Predicted language
Por favor vuélvete y fíjate en mí.,spa,spa
Sentence,Actual language,Predicted language
"Tom is ready to start, isn't he?",eng,eng
Sentence,Actual language,Predicted language
Have you ever been in love?,eng,eng
Sentence,Actual language,Predicted language
They sacrificed a sheep.,eng,eng
Sentence,Actual language,Predicted language
¡Pero qué bien huele eso! ¿Qué estás cocinando?,spa,eng
Sentence,Actual language,Predicted language
"Tom quiere matarte, Mary.",spa,spa
Sentence,Actual language,Predicted language
Él bebió una taza de café.,spa,spa
Sentence,Actual language,Predicted language
I don't think it's fair that you pick me over her!,eng,eng
Sentence,Actual language,Predicted language
Había un camión bloqueando la calle.,spa,spa
Sentence,Actual language,Predicted language
Todo era muy emocionante para mí cuando visité España por primera vez.,spa,eng
Sentence,Actual language,Predicted language
We'll hold you accountable.,eng,eng
Sentence,Actual language,Predicted language
Los conejos son animales sociales.,spa,spa
Sentence,Actual language,Predicted language
Ella fuma como un carretero.,spa,eng
Sentence,Actual language,Predicted language
John vino a Japón ayer.,spa,eng
Sentence,Actual language,Predicted language
Tom is on his way home from work.,eng,eng
Sentence,Actual language,Predicted language
The Tokaido line terminates at Tokyo.,eng,eng
Sentence,Actual language,Predicted language
Corté las cebollas y las puse en una cacerola con mantequilla y aceite.,spa,spa
Sentence,Actual language,Predicted language
Is Tom feeling better?,eng,eng
Sentence,Actual language,Predicted language
Tom and Mary felt they didn't have a choice.,eng,spa
Sentence,Actual language,Predicted language
You should've been a little more patient.,eng,eng
Sentence,Actual language,Predicted language
Mi gato se está escondiendo abajo de la cocina.,spa,spa
Sentence,Actual language,Predicted language
Sami got his dog back.,eng,spa
Sentence,Actual language,Predicted language
Can you do that today?,eng,eng
Sentence,Actual language,Predicted language
Whose turn is it to give the dog a bath?,eng,eng
Sentence,Actual language,Predicted language
Tom didn't try to hide the truth.,eng,eng
Sentence,Actual language,Predicted language
It's going to be difficult to find somebody to replace Tom.,eng,eng
Sentence,Actual language,Predicted language
Estos bancos son mejores que aquellos.,spa,spa
Sentence,Actual language,Predicted language
Se encuentra fuera por el momento.,spa,eng
Sentence,Actual language,Predicted language
Esta mañana he ido al trabajo en bicicleta.,spa,spa
Sentence,Actual language,Predicted language
Me gusta jugar futbol.,spa,eng
Sentence,Actual language,Predicted language
There's no reason to keep it a secret.,eng,eng
Sentence,Actual language,Predicted language
I'd like to try something new.,eng,eng
Sentence,Actual language,Predicted language
"Yo iré al mercado esta tarde. ¿Qué hay de ti? ""No, yo no iré.""",spa,spa
Sentence,Actual language,Predicted language
Él demostró poco interés en los libros y la música.,spa,spa
Sentence,Actual language,Predicted language
«¿A él le gusta la música?» «Sí.»,spa,spa
Sentence,Actual language,Predicted language
Tom was just being silly.,eng,eng
Sentence,Actual language,Predicted language
"Ni he coincidido, ni coincido, ni coincidiré jamás con tu modo de ver las cosas.",spa,spa
Sentence,Actual language,Predicted language
Hay que cambiar la bujía.,spa,spa
Sentence,Actual language,Predicted language
I eat here every day.,eng,spa
Sentence,Actual language,Predicted language
Tom pensaba que Mary vendría a su fiesta.,spa,spa
Sentence,Actual language,Predicted language
Thomas has a picture of his family on his desk.,eng,spa
Sentence,Actual language,Predicted language
I don't think Tom and Mary are going to study French next year.,eng,eng
Sentence,Actual language,Predicted language
Let's get them.,eng,eng
Sentence,Actual language,Predicted language
Las señales tienen colores diferentes.,spa,spa
Sentence,Actual language,Predicted language
There's little chance that Tom will win.,eng,spa
Sentence,Actual language,Predicted language
They told me they didn't agree.,eng,eng
Sentence,Actual language,Predicted language
Tom is hurt.,eng,eng
Sentence,Actual language,Predicted language
I hope I wasn't boring.,eng,spa
Sentence,Actual language,Predicted language
Everything in the house seemed to go wrong without a woman to look after it.,eng,eng
Sentence,Actual language,Predicted language
He still wants to come.,eng,eng
Sentence,Actual language,Predicted language
I've gone lo-fi.,eng,spa
Sentence,Actual language,Predicted language
"Every politician must be responsive to complaints from the public, or he or she will become inflexible and make disastrous decisions.",eng,spa
Sentence,Actual language,Predicted language
Sami stayed faithful to Layla.,eng,spa
Sentence,Actual language,Predicted language
Maybe you'd like to meet him.,eng,spa
Sentence,Actual language,Predicted language
Tom had a cat.,eng,spa
Sentence,Actual language,Predicted language
I think you can do better than that.,eng,eng
Sentence,Actual language,Predicted language
Sami gave Layla a book.,eng,spa
Sentence,Actual language,Predicted language
You woke up early this morning.,eng,eng
Sentence,Actual language,Predicted language
I need to get to the hospital.,eng,eng
Sentence,Actual language,Predicted language
Can you point me in the direction of the central station?,eng,eng
Sentence,Actual language,Predicted language
Él se levantó y se marchó.,spa,spa
Sentence,Actual language,Predicted language
No juegues conmigo.,spa,spa
Sentence,Actual language,Predicted language
Tom and Mary said that they were really nervous.,eng,eng
Sentence,Actual language,Predicted language
Eso suena razonable.,spa,spa
Sentence,Actual language,Predicted language
Alimentaba a mi perro con la comida que me parecía de buena calidad.,spa,spa
Sentence,Actual language,Predicted language
Tom and Mary said they didn't expect anyone to do that.,eng,eng
Sentence,Actual language,Predicted language
Our world is only one small part of the universe.,eng,eng
Sentence,Actual language,Predicted language
I didn't know Tom was your father.,eng,eng
Sentence,Actual language,Predicted language
"Fossil of plants, invertebrates, vertebrates, and trace fossils have been identified in Yellowstone National Park from more than 40 stratigraphic units spanning more than 540 million years from the Cambrian to the Cenozoic eras.",eng,spa
Sentence,Actual language,Predicted language
"Ven aquí cerca, Tom.",spa,spa
Sentence,Actual language,Predicted language
Los borrachos a menudo hacen cosas estúpidas.,spa,spa
Sentence,Actual language,Predicted language
My dream is to speak Chinese fluently.,eng,eng
Sentence,Actual language,Predicted language
No tenía más remedio.,spa,spa
Sentence,Actual language,Predicted language
We're booked for the whole month on Broadway.,eng,spa
Sentence,Actual language,Predicted language
"Vinimos a trabajar, igual que ustedes.",spa,spa
Sentence,Actual language,Predicted language
Does Mary like her job?,eng,eng
Sentence,Actual language,Predicted language
Llegué ahí justo a tiempo.,spa,eng
Sentence,Actual language,Predicted language
Tom no pudo contener su rabia.,spa,spa
Sentence,Actual language,Predicted language
Tom was bewildered.,eng,eng
Sentence,Actual language,Predicted language
¿Encendemos un fuego?,spa,eng
Sentence,Actual language,Predicted language
Los boxeadores tienen que pesarse antes de una pelea.,spa,spa
Sentence,Actual language,Predicted language
"If Tom doesn't do what he's supposed to do, please let me know.",eng,spa
Sentence,Actual language,Predicted language
Es fácil de hacer y es simple.,spa,eng
Sentence,Actual language,Predicted language
"Hey, did you hear? Susan has a bun in the oven.",eng,eng
Sentence,Actual language,Predicted language
Cathy dejó de recoger flores.,spa,spa
Sentence,Actual language,Predicted language
The girl was quick as a flash.,eng,spa
Sentence,Actual language,Predicted language
"I love you, but not that way.",eng,spa
Sentence,Actual language,Predicted language
El morrión es un casco típico español.,spa,eng
Sentence,Actual language,Predicted language
"María quería ir al circo a ver a los trapecistas, que parecían danzar en el aire.",spa,spa
Sentence,Actual language,Predicted language
Tom was sitting three tables away from us.,eng,spa
Sentence,Actual language,Predicted language
¿Podemos volver a casa?,spa,spa
Sentence,Actual language,Predicted language
Lo tengo todo menos dinero.,spa,eng
Sentence,Actual language,Predicted language
Ella ha hecho esto antes.,spa,spa
Sentence,Actual language,Predicted language
¿Qué aspecto tiene?,spa,eng
Sentence,Actual language,Predicted language
Tom was screaming and crying.,eng,eng
Sentence,Actual language,Predicted language
Tell him I'm in a meeting.,eng,eng
Sentence,Actual language,Predicted language
Creo que son una pareja perfecta.,spa,spa
Sentence,Actual language,Predicted language
He's dumb and immature.,eng,eng
Sentence,Actual language,Predicted language
I haven't checked the doors yet.,eng,eng
Sentence,Actual language,Predicted language
La suma de dos más tres más cuatro es nueve.,spa,eng
Sentence,Actual language,Predicted language
Tom prepared to leave.,eng,eng
Sentence,Actual language,Predicted language
Háblame en inglés.,spa,spa
Sentence,Actual language,Predicted language
No estoy familiarizado con eso.,spa,spa
Sentence,Actual language,Predicted language
Look carefully. I'm going to show you how it's done.,eng,spa
Sentence,Actual language,Predicted language
I'm dirty.,eng,eng
Sentence,Actual language,Predicted language
"It's three hundred miles to London, give or take ten.",eng,eng
Sentence,Actual language,Predicted language
Ella me dio un buen consejo.,spa,spa
Sentence,Actual language,Predicted language
Me opongo a ser llamado un mono.,spa,spa
Sentence,Actual language,Predicted language
"Discúlpame, no quiero molestarte.",spa,eng
Sentence,Actual language,Predicted language
Él tenía amigos por todo el mundo.,spa,eng
Sentence,Actual language,Predicted language
"Beth told Chris that if he didn't take a bath, she wouldn't go out with him.",eng,eng
Sentence,Actual language,Predicted language
La novia lo dejó plantado en el altar.,spa,eng
Sentence,Actual language,Predicted language
Tom said he'd help me get what I needed.,eng,eng
Sentence,Actual language,Predicted language
¿Por qué no me escuchas?,spa,spa
Sentence,Actual language,Predicted language
What happened to the boat?,eng,eng
Sentence,Actual language,Predicted language
Tom explained the rules in detail.,eng,spa
Sentence,Actual language,Predicted language
La verdad es que yo quería morirme.,spa,eng
Sentence,Actual language,Predicted language
Tom has had a medical emergency.,eng,eng
Sentence,Actual language,Predicted language
It can't get worse.,eng,spa
Sentence,Actual language,Predicted language
El hombre era un completo extraño.,spa,eng
Sentence,Actual language,Predicted language
¿Dudas de mi lealtad?,spa,eng
Sentence,Actual language,Predicted language
"Some systems, such as Burroughs B5500, do not use paging to implement virtual memory. Instead, they use segmentation, that divide virtual address spaces into variable-length segments. A virtual address consists of a segment number and an offset within the segment.",eng,eng
Sentence,Actual language,Predicted language
Mi padre arregla el jardín los domingos.,spa,spa
Sentence,Actual language,Predicted language
I wish you could be here with me right now.,eng,eng
Sentence,Actual language,Predicted language
We have a lot of very fine days in October.,eng,eng
Sentence,Actual language,Predicted language
Su profesión es médico.,spa,spa
Sentence,Actual language,Predicted language
Cantaron en el micro durante todo el viaje.,spa,spa
Sentence,Actual language,Predicted language
Es obvio que hay problema.,spa,spa
Sentence,Actual language,Predicted language
"Takashi said he wasn't afraid of ghosts, but when he heard some sounds from the supposedly empty second floor, he quickly scrambled away.",eng,spa
Sentence,Actual language,Predicted language
Voy a mirarlo en Google.,spa,eng
Sentence,Actual language,Predicted language
I think Tom and Mary are prepared.,eng,eng
Sentence,Actual language,Predicted language
Ella no fue lo suficientemente rápida.,spa,spa
Sentence,Actual language,Predicted language
"¡Dame una botella, por favor!",spa,eng
Sentence,Actual language,Predicted language
"Meanwhile from neighbouring Tenedos once more, / beneath the tranquil moonbeam's friendly care, / with ordered ships, along the deep sea-floor, / back came the Argive host, and sought the well-known shore. / Forth from the royal galley sprang the flame, / when Sinon, screened by partial Fate, withdrew / the bolts and barriers of the pinewood frame, / and from its inmost caverns, bared to view, / the fatal horse disgorged the Danaan crew.",eng,eng
Sentence,Actual language,Predicted language
I haven't even told Tom.,eng,eng
Sentence,Actual language,Predicted language
Tenemos que aprender inglés.,spa,spa
Sentence,Actual language,Predicted language
Me pregunto a dónde habrá ido.,spa,spa
Sentence,Actual language,Predicted language
Me gustaría que nos viéramos un momento.,spa,eng
Sentence,Actual language,Predicted language
The driver hit our car and then drove off.,eng,spa
Sentence,Actual language,Predicted language
Mi nombre no está en la lista.,spa,spa
Sentence,Actual language,Predicted language
"No hay dudas que las traducciones de las oraciones al idioma alemán no sólo son deseables, sino también necesarias. Las recomendaciones comprensivas de los hablantes nativos alemanes nos animan a corregir el texto original en nuestra lengua que no es siempre sin tacha.",spa,spa
Sentence,Actual language,Predicted language
I suspect that Tom will eventually want to do that.,eng,eng
Sentence,Actual language,Predicted language
I knew Tom was afraid.,eng,spa
Sentence,Actual language,Predicted language
A veces es necesario no decir la verdad.,spa,spa
Sentence,Actual language,Predicted language
What could you do?,eng,eng
Sentence,Actual language,Predicted language
Vivo en una casa adosada.,spa,spa
Sentence,Actual language,Predicted language
Tom knows this is the truth.,eng,eng
Sentence,Actual language,Predicted language
Éste es el mejor pastel que he comido hasta ahora.,spa,spa
Sentence,Actual language,Predicted language
Tom looked sharp.,eng,eng
Sentence,Actual language,Predicted language
Esperaba que comprendieras lo que quise decir.,spa,spa
Sentence,Actual language,Predicted language
Tom sabe pelear.,spa,eng
Sentence,Actual language,Predicted language
No podría haberlo hecho sin ti. Gracias.,spa,spa
Sentence,Actual language,Predicted language
I can smell what you're smelling.,eng,eng
Sentence,Actual language,Predicted language
Ayer fue feriado.,spa,spa
Sentence,Actual language,Predicted language
Tom and Mary said that they'd buy what was needed.,eng,spa
Sentence,Actual language,Predicted language
Tom rompió la ventana a propósito.,spa,eng
Sentence,Actual language,Predicted language
Tom didn't budge.,eng,spa
Sentence,Actual language,Predicted language
I should get packed.,eng,spa
Sentence,Actual language,Predicted language
¿Cuánto mide esa torre?,spa,eng
Sentence,Actual language,Predicted language
Es hora de que conversemos.,spa,spa
Sentence,Actual language,Predicted language
"Sigues enamorada de Tom, ¿verdad?",spa,eng
Sentence,Actual language,Predicted language
Tom is very busy nowadays.,eng,spa
Sentence,Actual language,Predicted language
Those girls are beautiful.,eng,spa
Sentence,Actual language,Predicted language
"Puede que Tom no quiera cantar, pero aun así deberías preguntarle.",spa,eng
Sentence,Actual language,Predicted language
How many more weeks do you think Tom will want to do that?,eng,eng
Sentence,Actual language,Predicted language
¡Nunca me vuelvas a hablar así!,spa,spa
Sentence,Actual language,Predicted language
Somos conscientes del problema.,spa,spa
Sentence,Actual language,Predicted language
I thought you said that you wanted Tom to do that with you.,eng,eng
Sentence,Actual language,Predicted language
We've already accomplished a lot.,eng,eng
Sentence,Actual language,Predicted language
Donde hay niños hay una edad de oro.,spa,eng
Sentence,Actual language,Predicted language
I don't think that I'll stay until the end of the concert.,eng,eng
Sentence,Actual language,Predicted language
Stay tuned. Our live stream will return shortly.,eng,eng
Sentence,Actual language,Predicted language
El accidente retrasó el tráfico.,spa,spa
Sentence,Actual language,Predicted language
Peleamos una dura batalla.,spa,spa
Sentence,Actual language,Predicted language
"To do him justice, we must say that he is a minor musician.",eng,spa
Sentence,Actual language,Predicted language
How well does Tom speak French?,eng,eng
Sentence,Actual language,Predicted language
She was only 18 when she graduated from university.,eng,eng
Sentence,Actual language,Predicted language
Tom and Mary spend a lot of money on their son.,eng,spa
Sentence,Actual language,Predicted language
Usted debe comer algo.,spa,spa
Sentence,Actual language,Predicted language
I thought Tom would be embarrassed by that.,eng,eng
Sentence,Actual language,Predicted language
Mantente en calma.,spa,spa
Sentence,Actual language,Predicted language
Una multitud esperaba verlo.,spa,eng
Sentence,Actual language,Predicted language
"Si pudiese volver en el tiempo, haría todo de nuevo.",spa,eng
Sentence,Actual language,Predicted language
Mary ran to get her camera.,eng,spa
Sentence,Actual language,Predicted language
Why did you disobey my order?,eng,eng
Sentence,Actual language,Predicted language
Tom olvidó su cita.,spa,spa
Sentence,Actual language,Predicted language
Nadie intentó ayudar a Tom.,spa,spa
Sentence,Actual language,Predicted language
Ustedes son mis enemigas.,spa,spa
Sentence,Actual language,Predicted language
Mañana no hay clases.,spa,spa
Sentence,Actual language,Predicted language
Sami was busy preparing his speech.,eng,eng
Sentence,Actual language,Predicted language
Tom put on his jeans and a T-shirt.,eng,eng
Sentence,Actual language,Predicted language
Maybe Tom doesn't know what to do.,eng,eng
Sentence,Actual language,Predicted language
"En sus marcas, listos, ¡fuera!",spa,spa
Sentence,Actual language,Predicted language
Tom was in the passenger seat.,eng,spa
Sentence,Actual language,Predicted language
Speak your mind.,eng,spa
Sentence,Actual language,Predicted language
Sami wanted to visit Florida's Atlantic coast.,eng,spa
Sentence,Actual language,Predicted language
Él estudió lingüísticamente varias lenguas.,spa,spa
Sentence,Actual language,Predicted language
"Cuando salí de casa esta mañana, Tom todavía estaba durmiendo.",spa,eng
Sentence,Actual language,Predicted language
Tom said that he thought that Mary would be through doing that by 2:30.,eng,eng
Sentence,Actual language,Predicted language
Súbete las mangas.,spa,spa
Sentence,Actual language,Predicted language
I don't think they'll permit Tom to do that.,eng,eng
Sentence,Actual language,Predicted language
¿Puedes adivinar el valor del diamante?,spa,eng
Sentence,Actual language,Predicted language
I have a theory about her.,eng,eng
Sentence,Actual language,Predicted language
They want us to follow them.,eng,eng
Sentence,Actual language,Predicted language
Lo que has dicho no tiene ni pies ni cabeza.,spa,spa
Sentence,Actual language,Predicted language
¿Ellos olvidaron que voy a visitarlos hoy?,spa,eng
Sentence,Actual language,Predicted language
Estudiar realmente no es algo fácil.,spa,spa
Sentence,Actual language,Predicted language
Pensé que no te darías cuenta de que Tom no estaba aquí.,spa,spa
Sentence,Actual language,Predicted language
¿Amas a tu esposa?,spa,spa
Sentence,Actual language,Predicted language
I don't speak to Tom.,eng,eng
Sentence,Actual language,Predicted language
"Fortunately, my son quickly adjusted to life in his new school.",eng,eng
Sentence,Actual language,Predicted language
Este libro es para estudiantes cuya lengua nativa no sea japonés.,spa,spa
Sentence,Actual language,Predicted language
Te he juzgado demasiado rápido.,spa,eng
Sentence,Actual language,Predicted language
¿Podría indicarme el camino a la estación?,spa,spa
Sentence,Actual language,Predicted language
Do you know if Tom and Mary are doing that now?,eng,eng
Sentence,Actual language,Predicted language
Tom and Mary said that they wanted to do that.,eng,eng
Sentence,Actual language,Predicted language
I like both volleyball and basketball.,eng,spa
Sentence,Actual language,Predicted language
This time we'll win!,eng,spa
Sentence,Actual language,Predicted language
I've been praying for you.,eng,spa
Sentence,Actual language,Predicted language
Who told Tom to hug Mary?,eng,eng
Sentence,Actual language,Predicted language
"Todos estamos en la cuneta, pero algunos estamos mirando a las estrellas.",spa,spa
Sentence,Actual language,Predicted language
There is no prescription for a common cold.,eng,eng
Sentence,Actual language,Predicted language
Me he olvidado de comprar pan.,spa,spa
Sentence,Actual language,Predicted language
No hay ninguna razón para perder la calma.,spa,spa
Sentence,Actual language,Predicted language
Tom told me that he wanted to leave.,eng,eng
Sentence,Actual language,Predicted language
Estará allí.,spa,eng
Sentence,Actual language,Predicted language
I hope this debate isn't over.,eng,eng
